,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
313,-122.19,101400.0,393.0,45.0,1852.0,3,349.0,1132.0,27.159000000000002,37.77
314,-122.19,72500.0,207.0,41.0,921.0,3,159.0,522.0,12.083,37.76
315,-122.19,74100.0,238.0,45.0,995.0,3,237.0,630.0,1.925,37.76
316,-122.2,70000.0,132.0,36.0,606.0,3,133.0,531.0,15.809000000000001,37.75
317,-122.2,84600.0,736.0,37.0,2680.0,3,667.0,1925.0,14.097000000000001,37.76
318,-122.19,81800.0,370.0,38.0,1493.0,3,351.0,1144.0,0.7683,37.76
319,-122.19,81400.0,565.0,19.0,2207.0,3,520.0,1481.0,13.194,37.75
320,-122.19,81800.0,189.0,28.0,856.0,3,162.0,435.0,0.8012,37.75
321,-122.19,85800.0,297.0,26.0,1293.0,3,303.0,984.0,19.479,37.76
322,-122.19,87100.0,212.0,36.0,847.0,3,159.0,567.0,11.765,37.74
323,-122.18,83500.0,154.0,42.0,541.0,3,123.0,380.0,23.456,37.74
324,-122.19,79700.0,253.0,44.0,1066.0,3,244.0,825.0,21.538,37.73
325,-122.19,83400.0,147.0,43.0,707.0,3,155.0,417.0,25.139,37.74
326,-122.19,84700.0,291.0,45.0,1528.0,3,287.0,801.0,12.625,37.73
327,-122.18,80000.0,215.0,42.0,909.0,3,198.0,646.0,29.063000000000002,37.73
328,-122.18,76400.0,293.0,43.0,1391.0,3,285.0,855.0,25.191999999999997,37.73
329,-122.18,79700.0,119.0,44.0,548.0,3,136.0,435.0,21.111,37.73
330,-122.18,82400.0,874.0,42.0,4074.0,3,780.0,2736.0,2.455,37.73
331,-122.17,97700.0,445.0,41.0,1613.0,3,414.0,1481.0,24.028000000000002,37.74
332,-122.17,97200.0,134.0,47.0,463.0,3,137.0,327.0,2.15,37.74
333,-122.17,101600.0,193.0,43.0,818.0,3,179.0,494.0,24.776,37.74
334,-122.17,86500.0,371.0,43.0,1473.0,3,341.0,1231.0,21.587,37.73
335,-122.18,90500.0,126.0,35.0,504.0,3,109.0,323.0,18.438,37.74
336,-122.17,107600.0,226.0,46.0,1026.0,3,225.0,749.0,30.298000000000002,37.74
337,-122.17,84200.0,183.0,46.0,769.0,3,178.0,693.0,2.25,37.74
338,-122.18,88900.0,391.0,46.0,2103.0,3,354.0,1339.0,22.467,37.74
339,-122.18,80700.0,76.0,45.0,330.0,3,80.0,282.0,40.469,37.75
340,-122.18,87100.0,218.0,46.0,941.0,3,195.0,621.0,1.325,37.75
341,-122.17,85100.0,538.0,38.0,992.0,3,259.0,732.0,16.195999999999998,37.75
342,-122.18,82000.0,261.0,45.0,990.0,3,260.0,901.0,21.730999999999998,37.75
343,-122.19,82800.0,263.0,36.0,1126.0,3,150.0,482.0,19.167,37.75
344,-122.18,84600.0,233.0,43.0,1036.0,3,213.0,652.0,2.069,37.75
345,-122.18,82100.0,214.0,36.0,1047.0,3,166.0,651.0,1.712,37.75
346,-122.17,89300.0,307.0,33.0,1280.0,3,286.0,999.0,25.625,37.76
347,-122.17,98300.0,320.0,43.0,1587.0,3,306.0,907.0,19.820999999999998,37.75
348,-122.17,92300.0,271.0,41.0,1257.0,3,230.0,828.0,25.043000000000003,37.75
349,-122.17,88800.0,248.0,44.0,1218.0,3,254.0,763.0,23.281,37.75
350,-122.17,90000.0,390.0,48.0,1751.0,3,349.0,935.0,14.375,37.75
351,-122.16,95500.0,514.0,45.0,2299.0,3,484.0,1437.0,25.122,37.76
352,-122.16,91700.0,624.0,38.0,2457.0,3,482.0,1516.0,15.625,37.75
353,-122.17,100400.0,211.0,47.0,998.0,3,185.0,597.0,31.587,37.75
354,-122.17,94800.0,343.0,40.0,1685.0,3,342.0,949.0,18.426,37.76
355,-122.16,164300.0,307.0,46.0,1827.0,3,302.0,881.0,46.696000000000005,37.76
356,-122.16,155500.0,574.0,36.0,2781.0,3,519.0,1438.0,24.598000000000003,37.76
357,-122.15,196900.0,286.0,39.0,1823.0,3,270.0,763.0,60.748999999999995,37.76
358,-122.14,279100.0,365.0,27.0,2229.0,3,355.0,1297.0,48.303999999999995,37.77
359,-122.14,252800.0,231.0,34.0,1513.0,3,211.0,545.0,55.701,37.76
360,-122.13,275400.0,491.0,26.0,3266.0,3,533.0,1222.0,5.37,37.76
361,-122.12,250000.0,261.0,33.0,1809.0,3,219.0,808.0,6.86,37.75
362,-122.12,329800.0,111.0,28.0,794.0,3,109.0,329.0,76.923,37.75
363,-122.14,195500.0,105.0,36.0,690.0,3,109.0,299.0,40.313,37.75
364,-122.14,255900.0,200.0,33.0,1334.0,3,202.0,579.0,68.32300000000001,37.75
365,-122.13,311100.0,54.0,30.0,414.0,3,50.0,137.0,4.975,37.75
366,-122.13,330000.0,93.0,36.0,768.0,3,93.0,229.0,53.602,37.75
367,-122.13,248900.0,666.0,41.0,4400.0,3,648.0,1476.0,5.0,37.74
368,-122.16,142900.0,161.0,46.0,954.0,3,154.0,429.0,2.925,37.75
369,-122.15,126300.0,256.0,40.0,1445.0,3,255.0,849.0,38.913000000000004,37.75
370,-122.15,135800.0,399.0,44.0,1938.0,3,331.0,946.0,3.225,37.75
371,-122.15,130600.0,178.0,41.0,856.0,3,191.0,571.0,31.458000000000002,37.74
372,-122.16,107900.0,454.0,24.0,1790.0,3,386.0,1137.0,2.537,37.75
373,-122.16,111100.0,131.0,44.0,617.0,3,135.0,378.0,25.568,37.75
374,-122.15,122000.0,275.0,43.0,1383.0,3,272.0,853.0,35.083,37.74
375,-122.15,118000.0,277.0,49.0,1325.0,3,282.0,764.0,33.125,37.74
376,-122.16,95200.0,294.0,40.0,1227.0,3,261.0,928.0,18.235,37.75
377,-122.16,94300.0,140.0,35.0,667.0,3,133.0,406.0,38.047,37.75
378,-122.17,92500.0,281.0,34.0,1223.0,3,280.0,824.0,22.916999999999998,37.74
379,-122.17,91800.0,287.0,37.0,1379.0,3,259.0,835.0,24.962,37.75
380,-122.16,109400.0,300.0,43.0,1534.0,3,295.0,826.0,40.417,37.74
381,-122.16,129500.0,181.0,46.0,1029.0,3,211.0,567.0,34.844,37.74
382,-122.16,143400.0,147.0,52.0,771.0,3,144.0,355.0,41.458,37.74
383,-122.16,98200.0,223.0,47.0,824.0,3,166.0,533.0,2.625,37.74
384,-122.16,103100.0,239.0,44.0,1097.0,3,215.0,609.0,20.227,37.74
385,-122.29,276800.0,238.0,49.0,1283.0,3,236.0,576.0,33.333,37.9
386,-122.29,270900.0,263.0,52.0,1604.0,3,286.0,594.0,5.337999999999999,37.9
387,-122.29,246200.0,422.0,52.0,2248.0,3,377.0,870.0,34.732,37.89
388,-122.3,224200.0,522.0,38.0,2263.0,3,509.0,1027.0,35.125,37.9
389,-122.29,229100.0,349.0,52.0,1571.0,3,326.0,693.0,31.375,37.89
390,-122.3,211600.0,402.0,46.0,1520.0,3,375.0,815.0,28.035999999999998,37.89
391,-122.3,256100.0,1212.0,15.0,5083.0,3,1146.0,2420.0,45.824,37.9
392,-122.3,206300.0,293.0,36.0,1077.0,3,276.0,518.0,30.208000000000002,37.89
393,-122.3,221300.0,283.0,52.0,1248.0,3,275.0,620.0,40.875,37.89
394,-122.33,207400.0,291.0,42.0,1342.0,3,266.0,551.0,45.268,37.89
395,-122.34,350000.0,930.0,37.0,3061.0,3,924.0,2556.0,17.375,37.88
396,-122.29,218200.0,698.0,52.0,3171.0,3,696.0,1498.0,31.795,37.89
397,-122.29,216700.0,261.0,50.0,1211.0,3,227.0,523.0,38.672,37.88
398,-122.29,270600.0,175.0,52.0,979.0,3,153.0,374.0,51.675,37.89
399,-122.29,261400.0,380.0,52.0,2269.0,3,371.0,1004.0,51.696000000000005,37.89
400,-122.28,261300.0,332.0,52.0,1844.0,3,334.0,769.0,42.614,37.88
401,-122.29,232200.0,421.0,52.0,2178.0,3,423.0,940.0,50.551,37.89
402,-122.27,375400.0,274.0,42.0,1650.0,3,256.0,645.0,56.228,37.9
403,-122.26,357300.0,279.0,52.0,1927.0,3,288.0,705.0,78.86399999999999,37.9
404,-122.27,374400.0,273.0,52.0,2079.0,3,275.0,684.0,79.556,37.9
405,-122.27,358800.0,240.0,52.0,1803.0,3,236.0,572.0,6.1739999999999995,37.9
406,-122.27,417500.0,270.0,52.0,2041.0,3,253.0,671.0,69.414,37.9
407,-122.27,430500.0,373.0,52.0,3046.0,3,365.0,975.0,88.34200000000001,37.89
408,-122.28,362900.0,328.0,52.0,2318.0,3,312.0,779.0,71.75399999999999,37.9
409,-122.28,397000.0,250.0,52.0,2003.0,3,244.0,658.0,100.825,37.9
410,-122.28,346800.0,328.0,52.0,2261.0,3,335.0,819.0,49.083,37.9
411,-122.28,327100.0,169.0,52.0,1225.0,3,168.0,412.0,57.912,37.89
412,-122.28,290100.0,408.0,52.0,2315.0,3,369.0,835.0,45.893,37.89
413,-122.28,292000.0,329.0,52.0,2070.0,3,306.0,722.0,54.17100000000001,37.89
414,-122.28,270900.0,473.0,52.0,2616.0,3,487.0,1085.0,4.125,37.89
415,-122.27,371100.0,366.0,52.0,2640.0,3,355.0,973.0,7.266,37.89
416,-122.27,335600.0,293.0,52.0,1978.0,3,272.0,723.0,53.989,37.89
417,-122.26,371300.0,335.0,37.0,2220.0,3,362.0,903.0,78.336,37.9
418,-122.25,344000.0,195.0,41.0,1125.0,3,181.0,356.0,61.593,37.89
419,-122.26,342200.0,494.0,52.0,3078.0,3,462.0,1005.0,6.381,37.89
420,-122.26,370900.0,531.0,52.0,3706.0,3,504.0,1205.0,66.828,37.89
421,-122.25,350000.0,457.0,37.0,3000.0,3,450.0,987.0,75.385,37.89
422,-122.25,368600.0,460.0,42.0,2863.0,3,448.0,1031.0,67.138,37.89
423,-122.26,391800.0,417.0,52.0,2551.0,3,404.0,894.0,62.425,37.88
424,-122.26,415300.0,410.0,52.0,2255.0,3,377.0,823.0,57.979,37.88
425,-122.27,284900.0,648.0,52.0,3360.0,3,621.0,1232.0,42.813,37.88
426,-122.27,287500.0,391.0,52.0,1693.0,3,367.0,669.0,35.417,37.88
427,-122.27,272900.0,592.0,44.0,2252.0,3,550.0,989.0,30.131999999999998,37.88
428,-122.28,259600.0,491.0,52.0,2495.0,3,464.0,1058.0,41.428999999999995,37.88
429,-122.28,254500.0,200.0,52.0,1193.0,3,207.0,506.0,41.912,37.88
430,-122.28,235600.0,215.0,52.0,1172.0,3,218.0,489.0,39.167,37.88
431,-122.29,218400.0,424.0,52.0,2159.0,3,388.0,824.0,38.897,37.88
432,-122.29,229200.0,490.0,48.0,2365.0,3,475.0,1034.0,31.065,37.88
433,-122.29,192100.0,442.0,46.0,1895.0,3,425.0,920.0,29.926,37.88
434,-122.29,179300.0,395.0,52.0,1650.0,3,380.0,841.0,3.556,37.88
435,-122.3,187500.0,146.0,45.0,453.0,3,137.0,749.0,1.475,37.88
436,-122.3,138800.0,97.0,52.0,409.0,3,98.0,208.0,16.971,37.88
437,-122.3,150000.0,118.0,10.0,503.0,3,100.0,228.0,21.705,37.87
438,-122.3,140600.0,127.0,50.0,499.0,3,128.0,287.0,2.75,37.86
439,-122.29,120000.0,119.0,52.0,477.0,3,106.0,218.0,25.682,37.85
440,-122.3,144800.0,376.0,46.0,1647.0,3,355.0,854.0,2.9,37.88
441,-122.3,144800.0,749.0,52.0,3123.0,3,684.0,1695.0,22.208000000000002,37.87
442,-122.28,245500.0,188.0,52.0,957.0,3,172.0,403.0,32.344,37.88
443,-122.28,200000.0,132.0,52.0,589.0,3,131.0,288.0,35.156,37.87
444,-122.28,173700.0,548.0,49.0,2026.0,3,521.0,963.0,19.805,37.87
445,-122.29,185600.0,536.0,50.0,1829.0,3,516.0,1129.0,26.684,37.87
446,-122.29,182600.0,198.0,52.0,895.0,3,204.0,386.0,3.875,37.87
447,-122.28,227900.0,416.0,52.0,1909.0,3,406.0,811.0,3.0060000000000002,37.88
448,-122.28,220700.0,696.0,46.0,3022.0,3,675.0,1293.0,2.543,37.87
449,-122.28,212000.0,446.0,46.0,1777.0,3,431.0,805.0,28.676,37.87
450,-122.27,271400.0,930.0,52.0,2803.0,3,876.0,1372.0,21.906999999999996,37.88
451,-122.27,268800.0,439.0,30.0,1465.0,3,425.0,862.0,17.778,37.87
452,-122.27,277800.0,682.0,37.0,2619.0,3,616.0,1152.0,2.52,37.88
453,-122.26,332500.0,255.0,52.0,1149.0,3,249.0,483.0,42.788000000000004,37.88
454,-122.26,338900.0,604.0,52.0,2363.0,3,573.0,1558.0,2.944,37.88
455,-122.26,287500.0,837.0,52.0,2604.0,3,769.0,1798.0,1.725,37.88
456,-122.25,384600.0,141.0,41.0,685.0,3,123.0,266.0,52.288999999999994,37.87
457,-122.25,371400.0,465.0,42.0,1756.0,3,422.0,2184.0,25.561999999999998,37.87
458,-122.25,350000.0,460.0,52.0,1204.0,3,477.0,2016.0,0.9490000000000001,37.87
459,-122.25,500001.0,236.0,52.0,609.0,3,250.0,1349.0,11.696,37.87
460,-122.26,175000.0,371.0,52.0,1087.0,3,350.0,3337.0,14.012,37.87
461,-122.26,241700.0,998.0,52.0,2773.0,3,949.0,1721.0,11.859000000000002,37.87
462,-122.27,216700.0,1108.0,35.0,3218.0,3,1000.0,1675.0,17.464000000000002,37.87
463,-122.27,211300.0,368.0,49.0,1350.0,3,350.0,707.0,28.846,37.87
464,-122.27,210200.0,698.0,52.0,3084.0,3,694.0,1424.0,27.372,37.87
465,-122.28,196400.0,195.0,52.0,938.0,3,189.0,393.0,38.594,37.86
466,-122.28,191700.0,353.0,52.0,1813.0,3,339.0,828.0,35.625,37.87
467,-122.28,182300.0,300.0,52.0,1233.0,3,292.0,571.0,22.788,37.87
468,-122.29,175000.0,755.0,44.0,2539.0,3,713.0,1382.0,2.537,37.87
469,-122.29,165900.0,324.0,46.0,1267.0,3,321.0,792.0,2.525,37.87
470,-122.29,156900.0,404.0,52.0,1665.0,3,372.0,815.0,19.945999999999998,37.86
471,-122.28,164300.0,367.0,52.0,1659.0,3,346.0,788.0,28.214000000000002,37.86
472,-122.29,150000.0,460.0,52.0,2225.0,3,430.0,1145.0,26.165,37.87
473,-122.29,150500.0,607.0,50.0,2485.0,3,563.0,1354.0,19.483,37.86
474,-122.28,169900.0,450.0,52.0,2031.0,3,445.0,958.0,19.327,37.86
475,-122.28,147400.0,668.0,49.0,2932.0,3,608.0,1361.0,19.798,37.86
476,-122.28,152700.0,472.0,52.0,2246.0,3,449.0,1005.0,24.166999999999998,37.85
477,-122.27,182700.0,435.0,49.0,2052.0,3,414.0,924.0,25.416999999999998,37.86
478,-122.28,179300.0,417.0,52.0,1999.0,3,358.0,780.0,33.906,37.86
479,-122.28,157700.0,691.0,52.0,3007.0,3,636.0,1582.0,25.651999999999997,37.86
480,-122.28,153100.0,550.0,41.0,2214.0,3,568.0,1213.0,22.845,37.86
481,-122.27,250000.0,305.0,52.0,1088.0,3,267.0,486.0,26.070999999999998,37.86
482,-122.27,206300.0,186.0,52.0,834.0,3,175.0,494.0,3.15,37.86
483,-122.27,218800.0,372.0,52.0,1769.0,3,365.0,849.0,26.914,37.86
484,-122.27,198200.0,583.0,52.0,2307.0,3,548.0,1127.0,18.447,37.86
485,-122.26,253600.0,1744.0,35.0,5161.0,3,1742.0,3276.0,16.307000000000002,37.86
486,-122.26,257400.0,832.0,52.0,3497.0,3,794.0,1493.0,29.044,37.86
487,-122.26,289500.0,744.0,52.0,3774.0,3,679.0,1461.0,29.405,37.86
488,-122.26,241700.0,604.0,52.0,2888.0,3,538.0,1253.0,33.893,37.86
489,-122.25,489600.0,517.0,48.0,2153.0,3,459.0,1656.0,30.416999999999998,37.86
490,-122.25,446200.0,191.0,52.0,1389.0,3,202.0,514.0,70.89699999999999,37.86
491,-122.25,456300.0,318.0,52.0,1709.0,3,295.0,719.0,50.463,37.86
492,-122.25,336800.0,444.0,52.0,1587.0,3,449.0,878.0,17.652,37.86
493,-122.24,500001.0,225.0,52.0,1668.0,3,214.0,517.0,78.521,37.86
494,-122.24,500001.0,474.0,52.0,3726.0,3,496.0,1366.0,93.959,37.85
495,-122.25,376900.0,663.0,52.0,4048.0,3,590.0,1316.0,53.794,37.86
496,-122.26,309600.0,768.0,52.0,3618.0,3,755.0,1508.0,32.619,37.85
497,-122.27,182300.0,920.0,52.0,4076.0,3,815.0,1800.0,27.054000000000002,37.85
498,-122.27,172700.0,400.0,47.0,2077.0,3,326.0,719.0,22.430999999999997,37.85
499,-122.27,150800.0,300.0,50.0,1279.0,3,255.0,675.0,19.028,37.85
500,-122.27,153600.0,426.0,52.0,1974.0,3,363.0,875.0,15.817,37.85
501,-122.27,106300.0,83.0,52.0,335.0,3,77.0,152.0,22.840999999999998,37.85
502,-122.27,142300.0,307.0,47.0,1375.0,3,319.0,843.0,13.785,37.85
503,-122.28,119400.0,145.0,52.0,610.0,3,132.0,281.0,29.018,37.85
504,-122.28,147900.0,198.0,44.0,1025.0,3,204.0,506.0,1.73,37.85
505,-122.28,132900.0,484.0,48.0,2063.0,3,466.0,1054.0,22.625,37.85
506,-122.29,132500.0,419.0,35.0,1872.0,3,414.0,1017.0,22.105999999999998,37.84
507,-122.28,126900.0,813.0,52.0,3108.0,3,765.0,1623.0,26.997,37.83
508,-122.3,143800.0,2408.0,14.0,7355.0,3,2051.0,3100.0,40.018,37.84
509,-122.23,500001.0,379.0,52.0,2990.0,3,361.0,947.0,78.77199999999999,37.83
510,-122.22,500001.0,310.0,39.0,2492.0,3,315.0,808.0,118.603,37.82
511,-122.22,500001.0,335.0,42.0,2991.0,3,335.0,1018.0,13.499,37.82
512,-122.23,500001.0,366.0,52.0,3242.0,3,352.0,1001.0,122.13799999999999,37.82
513,-122.23,466100.0,381.0,52.0,3051.0,3,369.0,1005.0,81.872,37.82
514,-122.23,500001.0,396.0,52.0,3494.0,3,383.0,1192.0,123.804,37.82
515,-122.24,457800.0,246.0,52.0,1757.0,3,227.0,585.0,58.948,37.83
516,-122.24,471600.0,312.0,52.0,2449.0,3,316.0,916.0,81.194,37.83
517,-122.23,500001.0,203.0,52.0,1611.0,3,179.0,556.0,87.477,37.82
518,-122.24,398600.0,517.0,52.0,3665.0,3,520.0,1470.0,6.155,37.82
519,-122.25,340700.0,403.0,52.0,2474.0,3,398.0,1104.0,5.882999999999999,37.82
520,-122.23,289900.0,516.0,52.0,3037.0,3,518.0,1242.0,52.128,37.76
521,-122.23,335300.0,323.0,52.0,2269.0,3,321.0,805.0,47.188,37.76
522,-122.23,333000.0,177.0,52.0,1316.0,3,162.0,378.0,52.915,37.76
523,-122.24,241000.0,235.0,52.0,1153.0,3,223.0,481.0,26.410999999999998,37.77
524,-122.23,189600.0,179.0,52.0,772.0,3,160.0,409.0,33.214,37.77
525,-122.24,206300.0,386.0,52.0,1711.0,3,373.0,885.0,36.417,37.77
526,-122.25,215700.0,566.0,52.0,2650.0,3,567.0,1468.0,30.160999999999998,37.77
527,-122.25,210200.0,220.0,52.0,1038.0,3,215.0,482.0,31.771,37.77
528,-122.25,208800.0,320.0,52.0,1527.0,3,264.0,825.0,34.531,37.77
529,-122.25,197900.0,157.0,52.0,859.0,3,158.0,429.0,43.098,37.77
530,-122.26,201300.0,217.0,52.0,970.0,3,208.0,528.0,33.438,37.78
531,-122.26,190800.0,239.0,52.0,1045.0,3,216.0,496.0,29.213,37.78
532,-122.27,207900.0,280.0,52.0,1408.0,3,265.0,718.0,26.805999999999997,37.78
533,-122.27,215300.0,264.0,52.0,1222.0,3,265.0,630.0,37.708,37.78
534,-122.27,212900.0,263.0,45.0,1169.0,3,286.0,723.0,39.444,37.78
535,-122.27,292700.0,535.0,13.0,2020.0,3,486.0,959.0,52.601000000000006,37.78
536,-122.28,275000.0,869.0,30.0,4145.0,3,855.0,3668.0,25.444000000000003,37.79
537,-122.3,200000.0,368.0,42.0,2038.0,3,355.0,2037.0,26.447,37.77
538,-122.28,173400.0,538.0,29.0,5154.0,3,1273.0,3741.0,25.761999999999997,37.78
539,-122.29,102200.0,309.0,42.0,1241.0,3,300.0,821.0,19.427,37.78
540,-122.28,220800.0,363.0,52.0,1468.0,3,347.0,870.0,29.688000000000002,37.77
541,-122.28,242800.0,1073.0,27.0,3997.0,3,966.0,1901.0,3.75,37.77
542,-122.29,265400.0,763.0,18.0,2873.0,3,663.0,1243.0,51.702,37.76
543,-122.28,219000.0,306.0,50.0,1487.0,3,327.0,730.0,25.139,37.78
544,-122.26,282100.0,350.0,52.0,1670.0,3,299.0,793.0,29.732,37.77
545,-122.27,372000.0,388.0,52.0,2252.0,3,434.0,1033.0,55.336999999999996,37.77
546,-122.27,225800.0,377.0,52.0,1731.0,3,363.0,872.0,41.667,37.77
547,-122.27,220800.0,481.0,52.0,1710.0,3,457.0,849.0,27.115,37.77
548,-122.27,234500.0,559.0,52.0,2388.0,3,518.0,1121.0,33.269,37.77
549,-122.25,254200.0,458.0,52.0,2156.0,3,445.0,872.0,32.685,37.77
550,-122.26,351800.0,315.0,52.0,1565.0,3,297.0,637.0,47.778,37.77
551,-122.26,275000.0,371.0,52.0,1704.0,3,340.0,663.0,4.226,37.77
552,-122.26,405400.0,168.0,52.0,1210.0,3,172.0,411.0,33.571,37.77
553,-122.26,228100.0,444.0,52.0,2097.0,3,413.0,915.0,29.899,37.77
554,-122.26,234000.0,479.0,52.0,1848.0,3,477.0,921.0,2.875,37.77
555,-122.24,162500.0,284.0,43.0,955.0,3,266.0,585.0,23.881999999999998,37.77
556,-122.25,243400.0,1110.0,43.0,4329.0,3,1053.0,2086.0,2.975,37.77
557,-122.23,273800.0,542.0,52.0,3011.0,3,535.0,1303.0,51.038999999999994,37.76
558,-122.23,248500.0,185.0,52.0,1049.0,3,176.0,374.0,41.458,37.76
559,-122.24,244000.0,516.0,52.0,2504.0,3,472.0,979.0,34.762,37.76
560,-122.24,240900.0,471.0,52.0,1846.0,3,446.0,827.0,26.833000000000002,37.76
561,-122.23,306300.0,246.0,52.0,1705.0,3,253.0,658.0,5.75,37.76
562,-122.23,240000.0,289.0,50.0,1542.0,3,268.0,654.0,39.632,37.75
563,-122.24,247100.0,538.0,45.0,891.0,3,146.0,384.0,49.489,37.75
564,-122.24,286600.0,753.0,27.0,4051.0,3,797.0,1499.0,48.711000000000006,37.75
565,-122.24,266700.0,581.0,52.0,2646.0,3,522.0,1128.0,30.718000000000004,37.76
566,-122.24,229800.0,525.0,49.0,2428.0,3,492.0,1110.0,36.719,37.76
567,-122.24,229300.0,436.0,52.0,2567.0,3,415.0,1119.0,46.093999999999994,37.76
568,-122.24,228400.0,1249.0,21.0,7031.0,3,1235.0,2930.0,45.213,37.73
569,-122.25,206200.0,365.0,25.0,1914.0,3,390.0,897.0,44.562,37.74
570,-122.24,350700.0,2885.0,5.0,18634.0,3,2718.0,7427.0,7.611000000000001,37.72
571,-122.27,231000.0,1379.0,31.0,5785.0,3,1312.0,2973.0,32.689,37.73
572,-122.25,252900.0,648.0,52.0,2876.0,3,632.0,1340.0,3.5669999999999997,37.76
573,-122.27,353900.0,1554.0,28.0,6909.0,3,1484.0,2974.0,36.875,37.74
574,-122.27,291700.0,1270.0,23.0,5679.0,3,1151.0,2690.0,47.695,37.77
575,-122.28,100000.0,365.0,20.0,1156.0,3,326.0,583.0,31.971999999999998,37.75
576,-122.06,341600.0,2045.0,12.0,14316.0,3,2007.0,5781.0,72.634,37.77
577,-122.06,412500.0,467.0,5.0,3596.0,3,512.0,1738.0,70.568,37.73
578,-122.06,248600.0,570.0,36.0,3541.0,3,529.0,1478.0,4.635,37.71
579,-122.07,254900.0,302.0,40.0,1808.0,3,270.0,746.0,53.015,37.71
580,-122.07,241500.0,480.0,36.0,2879.0,3,455.0,1235.0,49.801,37.71
581,-122.07,295200.0,477.0,26.0,3204.0,3,484.0,1411.0,54.833999999999996,37.72
582,-122.08,340400.0,531.0,31.0,3866.0,3,521.0,1368.0,6.187,37.72
583,-122.08,274700.0,368.0,32.0,2476.0,3,367.0,1048.0,56.193999999999996,37.72
584,-122.08,238600.0,350.0,35.0,2211.0,3,365.0,1004.0,54.638999999999996,37.71
585,-122.09,266400.0,387.0,35.0,2663.0,3,367.0,1086.0,51.498000000000005,37.71
586,-122.1,330200.0,366.0,30.0,2599.0,3,350.0,922.0,58.382,37.72
587,-122.11,206800.0,824.0,36.0,4569.0,3,819.0,1950.0,4.65,37.71
588,-122.1,209200.0,622.0,25.0,2973.0,3,595.0,1413.0,43.818999999999996,37.7
589,-122.1,195800.0,625.0,30.0,3115.0,3,568.0,1444.0,37.222,37.69
590,-122.09,253500.0,282.0,31.0,1843.0,3,269.0,749.0,52.855,37.71
591,-122.09,241800.0,336.0,31.0,2053.0,3,329.0,867.0,43.375,37.7
592,-122.1,252500.0,1073.0,27.0,6740.0,3,1035.0,2723.0,52.131,37.71
593,-122.09,263900.0,269.0,30.0,1751.0,3,263.0,731.0,6.005,37.7
594,-122.08,227000.0,295.0,38.0,1663.0,3,301.0,781.0,50.519,37.71
595,-122.08,220900.0,657.0,38.0,3716.0,3,652.0,1784.0,48.236999999999995,37.71
596,-122.08,259300.0,447.0,32.0,2718.0,3,410.0,1156.0,52.497,37.7
597,-122.07,232500.0,272.0,39.0,1420.0,3,277.0,645.0,4.125,37.7
598,-122.06,231600.0,310.0,37.0,1893.0,3,315.0,821.0,46.005,37.7
599,-122.06,209400.0,790.0,33.0,3906.0,3,770.0,1912.0,35.187,37.7
600,-122.07,223200.0,736.0,32.0,3400.0,3,694.0,1487.0,3.0,37.7
601,-122.08,209900.0,758.0,25.0,3402.0,3,710.0,1645.0,34.934,37.7
602,-122.09,208200.0,1107.0,33.0,4413.0,3,1051.0,2239.0,29.861,37.7
603,-122.07,203800.0,618.0,29.0,2304.0,3,552.0,1021.0,25.362,37.69
604,-122.08,195700.0,499.0,36.0,2350.0,3,467.0,1105.0,33.021,37.69
605,-122.07,190500.0,1309.0,31.0,5914.0,3,1295.0,2999.0,30.964000000000002,37.69
606,-122.08,181000.0,324.0,43.0,1575.0,3,284.0,740.0,28.511999999999997,37.69
607,-122.08,184900.0,274.0,42.0,1414.0,3,244.0,629.0,33.478,37.69
608,-122.08,190800.0,202.0,37.0,848.0,3,205.0,314.0,23.958000000000002,37.68
609,-122.08,242200.0,685.0,15.0,3051.0,3,668.0,1479.0,35.295,37.68
610,-122.09,188300.0,817.0,20.0,4296.0,3,800.0,1732.0,48.036,37.69
611,-122.15,183500.0,557.0,52.0,2898.0,3,550.0,1338.0,3.8510000000000004,37.74
612,-122.14,204200.0,201.0,52.0,1071.0,3,192.0,440.0,40.662,37.74
613,-122.14,251900.0,403.0,51.0,2619.0,3,393.0,922.0,46.042,37.73
614,-122.15,187500.0,316.0,49.0,1494.0,3,288.0,611.0,2.2,37.74
615,-122.16,198200.0,416.0,52.0,2260.0,3,412.0,994.0,41.163999999999994,37.73
616,-122.15,219000.0,223.0,52.0,1394.0,3,230.0,545.0,3.95,37.74
617,-122.15,275000.0,129.0,52.0,1028.0,3,143.0,317.0,49.135,37.73
618,-122.15,245400.0,819.0,45.0,3758.0,3,736.0,1573.0,28.355,37.73
619,-122.17,177500.0,470.0,46.0,2163.0,3,435.0,925.0,3.25,37.73
620,-122.16,171600.0,408.0,49.0,1699.0,3,385.0,768.0,28.301,37.73
621,-122.17,183300.0,289.0,52.0,1555.0,3,292.0,620.0,37.159,37.73
622,-122.16,175000.0,206.0,52.0,1114.0,3,207.0,425.0,25.625,37.73
623,-122.18,156700.0,313.0,45.0,1498.0,3,305.0,1003.0,38.047,37.72
624,-122.18,157500.0,147.0,45.0,726.0,3,135.0,519.0,3.375,37.71
625,-122.17,179800.0,200.0,38.0,890.0,3,198.0,481.0,3.2439999999999998,37.71
626,-122.18,205500.0,533.0,36.0,2639.0,3,519.0,1209.0,40.268,37.7
