"X","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","dbscan","kmeans","som"
373,-122.16,111100,131,44,617,3,135,378,25.568,37.75,1,1,1
374,-122.15,122000,275,43,1383,3,272,853,35.083,37.74,1,1,1
375,-122.15,118000,277,49,1325,3,282,764,33.125,37.74,1,1,1
376,-122.16,95200,294,40,1227,3,261,928,18.235,37.75,1,1,1
377,-122.16,94300,140,35,667,3,133,406,38.047,37.75,1,1,1
378,-122.17,92500,281,34,1223,3,280,824,22.917,37.74,1,1,1
379,-122.17,91800,287,37,1379,3,259,835,24.962,37.75,1,1,1
380,-122.16,109400,300,43,1534,3,295,826,40.417,37.74,1,1,1
381,-122.16,129500,181,46,1029,3,211,567,34.844,37.74,1,1,1
382,-122.16,143400,147,52,771,3,144,355,41.458,37.74,1,1,1
383,-122.16,98200,223,47,824,3,166,533,2.625,37.74,1,1,1
384,-122.16,103100,239,44,1097,3,215,609,20.227,37.74,1,1,1
385,-122.29,276800,238,49,1283,3,236,576,33.333,37.9,1,1,1
386,-122.29,270900,263,52,1604,3,286,594,5.338,37.9,1,1,1
387,-122.29,246200,422,52,2248,3,377,870,34.732,37.89,1,1,1
388,-122.3,224200,522,38,2263,3,509,1027,35.125,37.9,1,1,1
389,-122.29,229100,349,52,1571,3,326,693,31.375,37.89,1,1,1
390,-122.3,211600,402,46,1520,3,375,815,28.036,37.89,1,1,1
391,-122.3,256100,1212,15,5083,3,1146,2420,45.824,37.9,1,2,2
392,-122.3,206300,293,36,1077,3,276,518,30.208,37.89,1,1,1
393,-122.3,221300,283,52,1248,3,275,620,40.875,37.89,1,1,1
394,-122.33,207400,291,42,1342,3,266,551,45.268,37.89,1,1,1
395,-122.34,350000,930,37,3061,3,924,2556,17.375,37.88,0,1,1
396,-122.29,218200,698,52,3171,3,696,1498,31.795,37.89,1,1,1
397,-122.29,216700,261,50,1211,3,227,523,38.672,37.88,1,1,1
398,-122.29,270600,175,52,979,3,153,374,51.675,37.89,1,1,1
399,-122.29,261400,380,52,2269,3,371,1004,51.696,37.89,1,1,1
400,-122.28,261300,332,52,1844,3,334,769,42.614,37.88,1,1,1
401,-122.29,232200,421,52,2178,3,423,940,50.551,37.89,1,1,1
402,-122.27,375400,274,42,1650,3,256,645,56.228,37.9,1,3,1
403,-122.26,357300,279,52,1927,3,288,705,78.864,37.9,1,3,1
404,-122.27,374400,273,52,2079,3,275,684,79.556,37.9,1,3,1
405,-122.27,358800,240,52,1803,3,236,572,6.174,37.9,1,1,1
406,-122.27,417500,270,52,2041,3,253,671,69.414,37.9,1,3,1
407,-122.27,430500,373,52,3046,3,365,975,88.342,37.89,1,3,1
408,-122.28,362900,328,52,2318,3,312,779,71.754,37.9,1,3,1
409,-122.28,397000,250,52,2003,3,244,658,100.825,37.9,1,3,1
410,-122.28,346800,328,52,2261,3,335,819,49.083,37.9,1,1,1
411,-122.28,327100,169,52,1225,3,168,412,57.912,37.89,1,1,1
412,-122.28,290100,408,52,2315,3,369,835,45.893,37.89,1,1,1
413,-122.28,292000,329,52,2070,3,306,722,54.171,37.89,1,1,1
414,-122.28,270900,473,52,2616,3,487,1085,4.125,37.89,1,1,1
415,-122.27,371100,366,52,2640,3,355,973,7.266,37.89,1,1,1
416,-122.27,335600,293,52,1978,3,272,723,53.989,37.89,1,1,1
417,-122.26,371300,335,37,2220,3,362,903,78.336,37.9,1,3,1
418,-122.25,344000,195,41,1125,3,181,356,61.593,37.89,1,3,1
419,-122.26,342200,494,52,3078,3,462,1005,6.381,37.89,1,1,1
420,-122.26,370900,531,52,3706,3,504,1205,66.828,37.89,1,3,1
421,-122.25,350000,457,37,3000,3,450,987,75.385,37.89,1,3,1
422,-122.25,368600,460,42,2863,3,448,1031,67.138,37.89,1,3,1
423,-122.26,391800,417,52,2551,3,404,894,62.425,37.88,1,3,1
424,-122.26,415300,410,52,2255,3,377,823,57.979,37.88,1,3,1
425,-122.27,284900,648,52,3360,3,621,1232,42.813,37.88,1,1,1
426,-122.27,287500,391,52,1693,3,367,669,35.417,37.88,1,1,1
427,-122.27,272900,592,44,2252,3,550,989,30.132,37.88,1,1,1
428,-122.28,259600,491,52,2495,3,464,1058,41.429,37.88,1,1,1
429,-122.28,254500,200,52,1193,3,207,506,41.912,37.88,1,1,1
430,-122.28,235600,215,52,1172,3,218,489,39.167,37.88,1,1,1
431,-122.29,218400,424,52,2159,3,388,824,38.897,37.88,1,1,1
432,-122.29,229200,490,48,2365,3,475,1034,31.065,37.88,1,1,1
433,-122.29,192100,442,46,1895,3,425,920,29.926,37.88,1,1,1
434,-122.29,179300,395,52,1650,3,380,841,3.556,37.88,1,1,1
435,-122.3,187500,146,45,453,3,137,749,1.475,37.88,1,1,1
436,-122.3,138800,97,52,409,3,98,208,16.971,37.88,1,1,1
437,-122.3,150000,118,10,503,3,100,228,21.705,37.87,1,1,1
438,-122.3,140600,127,50,499,3,128,287,2.75,37.86,1,1,1
439,-122.29,120000,119,52,477,3,106,218,25.682,37.85,1,1,1
440,-122.3,144800,376,46,1647,3,355,854,2.9,37.88,1,1,1
441,-122.3,144800,749,52,3123,3,684,1695,22.208,37.87,1,1,1
442,-122.28,245500,188,52,957,3,172,403,32.344,37.88,1,1,1
443,-122.28,2e+05,132,52,589,3,131,288,35.156,37.87,1,1,1
444,-122.28,173700,548,49,2026,3,521,963,19.805,37.87,1,1,1
445,-122.29,185600,536,50,1829,3,516,1129,26.684,37.87,1,1,1
446,-122.29,182600,198,52,895,3,204,386,3.875,37.87,1,1,1
447,-122.28,227900,416,52,1909,3,406,811,3.006,37.88,1,1,1
448,-122.28,220700,696,46,3022,3,675,1293,2.543,37.87,1,1,1
449,-122.28,212000,446,46,1777,3,431,805,28.676,37.87,1,1,1
450,-122.27,271400,930,52,2803,3,876,1372,21.907,37.88,1,1,1
451,-122.27,268800,439,30,1465,3,425,862,17.778,37.87,1,1,1
452,-122.27,277800,682,37,2619,3,616,1152,2.52,37.88,1,1,1
453,-122.26,332500,255,52,1149,3,249,483,42.788,37.88,1,1,1
454,-122.26,338900,604,52,2363,3,573,1558,2.944,37.88,1,1,1
455,-122.26,287500,837,52,2604,3,769,1798,1.725,37.88,1,1,1
456,-122.25,384600,141,41,685,3,123,266,52.289,37.87,1,1,1
457,-122.25,371400,465,42,1756,3,422,2184,25.562,37.87,0,1,1
458,-122.25,350000,460,52,1204,3,477,2016,0.949,37.87,1,1,1
459,-122.25,500001,236,52,609,3,250,1349,11.696,37.87,1,1,1
460,-122.26,175000,371,52,1087,3,350,3337,14.012,37.87,0,1,1
461,-122.26,241700,998,52,2773,3,949,1721,11.859,37.87,1,1,1
462,-122.27,216700,1108,35,3218,3,1000,1675,17.464,37.87,1,1,1
463,-122.27,211300,368,49,1350,3,350,707,28.846,37.87,1,1,1
464,-122.27,210200,698,52,3084,3,694,1424,27.372,37.87,1,1,1
465,-122.28,196400,195,52,938,3,189,393,38.594,37.86,1,1,1
466,-122.28,191700,353,52,1813,3,339,828,35.625,37.87,1,1,1
467,-122.28,182300,300,52,1233,3,292,571,22.788,37.87,1,1,1
468,-122.29,175000,755,44,2539,3,713,1382,2.537,37.87,1,1,1
469,-122.29,165900,324,46,1267,3,321,792,2.525,37.87,1,1,1
470,-122.29,156900,404,52,1665,3,372,815,19.946,37.86,1,1,1
471,-122.28,164300,367,52,1659,3,346,788,28.214,37.86,1,1,1
472,-122.29,150000,460,52,2225,3,430,1145,26.165,37.87,1,1,1
473,-122.29,150500,607,50,2485,3,563,1354,19.483,37.86,1,1,1
474,-122.28,169900,450,52,2031,3,445,958,19.327,37.86,1,1,1
475,-122.28,147400,668,49,2932,3,608,1361,19.798,37.86,1,1,1
476,-122.28,152700,472,52,2246,3,449,1005,24.167,37.85,1,1,1
477,-122.27,182700,435,49,2052,3,414,924,25.417,37.86,1,1,1
478,-122.28,179300,417,52,1999,3,358,780,33.906,37.86,1,1,1
479,-122.28,157700,691,52,3007,3,636,1582,25.652,37.86,1,1,1
480,-122.28,153100,550,41,2214,3,568,1213,22.845,37.86,1,1,1
481,-122.27,250000,305,52,1088,3,267,486,26.071,37.86,1,1,1
482,-122.27,206300,186,52,834,3,175,494,3.15,37.86,1,1,1
483,-122.27,218800,372,52,1769,3,365,849,26.914,37.86,1,1,1
484,-122.27,198200,583,52,2307,3,548,1127,18.447,37.86,1,1,1
485,-122.26,253600,1744,35,5161,3,1742,3276,16.307,37.86,0,2,2
486,-122.26,257400,832,52,3497,3,794,1493,29.044,37.86,1,1,1
487,-122.26,289500,744,52,3774,3,679,1461,29.405,37.86,1,1,1
488,-122.26,241700,604,52,2888,3,538,1253,33.893,37.86,1,1,1
489,-122.25,489600,517,48,2153,3,459,1656,30.417,37.86,1,3,1
490,-122.25,446200,191,52,1389,3,202,514,70.897,37.86,1,3,1
491,-122.25,456300,318,52,1709,3,295,719,50.463,37.86,1,3,1
492,-122.25,336800,444,52,1587,3,449,878,17.652,37.86,1,1,1
493,-122.24,500001,225,52,1668,3,214,517,78.521,37.86,1,3,1
494,-122.24,500001,474,52,3726,3,496,1366,93.959,37.85,1,3,1
495,-122.25,376900,663,52,4048,3,590,1316,53.794,37.86,1,3,1
496,-122.26,309600,768,52,3618,3,755,1508,32.619,37.85,1,1,1
497,-122.27,182300,920,52,4076,3,815,1800,27.054,37.85,1,1,1
498,-122.27,172700,400,47,2077,3,326,719,22.431,37.85,1,1,1
499,-122.27,150800,300,50,1279,3,255,675,19.028,37.85,1,1,1
500,-122.27,153600,426,52,1974,3,363,875,15.817,37.85,1,1,1
501,-122.27,106300,83,52,335,3,77,152,22.841,37.85,1,1,1
502,-122.27,142300,307,47,1375,3,319,843,13.785,37.85,1,1,1
503,-122.28,119400,145,52,610,3,132,281,29.018,37.85,1,1,1
504,-122.28,147900,198,44,1025,3,204,506,1.73,37.85,1,1,1
505,-122.28,132900,484,48,2063,3,466,1054,22.625,37.85,1,1,1
506,-122.29,132500,419,35,1872,3,414,1017,22.106,37.84,1,1,1
507,-122.28,126900,813,52,3108,3,765,1623,26.997,37.83,1,1,1
508,-122.3,143800,2408,14,7355,3,2051,3100,40.018,37.84,0,2,3
509,-122.23,500001,379,52,2990,3,361,947,78.772,37.83,1,3,1
510,-122.22,500001,310,39,2492,3,315,808,118.603,37.82,1,3,1
511,-122.22,500001,335,42,2991,3,335,1018,13.499,37.82,1,1,1
512,-122.23,500001,366,52,3242,3,352,1001,122.138,37.82,1,3,1
513,-122.23,466100,381,52,3051,3,369,1005,81.872,37.82,1,3,1
514,-122.23,500001,396,52,3494,3,383,1192,123.804,37.82,0,3,1
515,-122.24,457800,246,52,1757,3,227,585,58.948,37.83,1,3,1
516,-122.24,471600,312,52,2449,3,316,916,81.194,37.83,1,3,1
517,-122.23,500001,203,52,1611,3,179,556,87.477,37.82,1,3,1
518,-122.24,398600,517,52,3665,3,520,1470,6.155,37.82,1,1,1
519,-122.25,340700,403,52,2474,3,398,1104,5.883,37.82,1,1,1
520,-122.23,289900,516,52,3037,3,518,1242,52.128,37.76,1,1,1
521,-122.23,335300,323,52,2269,3,321,805,47.188,37.76,1,1,1
522,-122.23,333000,177,52,1316,3,162,378,52.915,37.76,1,1,1
523,-122.24,241000,235,52,1153,3,223,481,26.411,37.77,1,1,1
524,-122.23,189600,179,52,772,3,160,409,33.214,37.77,1,1,1
525,-122.24,206300,386,52,1711,3,373,885,36.417,37.77,1,1,1
526,-122.25,215700,566,52,2650,3,567,1468,30.161,37.77,1,1,1
527,-122.25,210200,220,52,1038,3,215,482,31.771,37.77,1,1,1
528,-122.25,208800,320,52,1527,3,264,825,34.531,37.77,1,1,1
529,-122.25,197900,157,52,859,3,158,429,43.098,37.77,1,1,1
530,-122.26,201300,217,52,970,3,208,528,33.438,37.78,1,1,1
531,-122.26,190800,239,52,1045,3,216,496,29.213,37.78,1,1,1
532,-122.27,207900,280,52,1408,3,265,718,26.806,37.78,1,1,1
533,-122.27,215300,264,52,1222,3,265,630,37.708,37.78,1,1,1
534,-122.27,212900,263,45,1169,3,286,723,39.444,37.78,1,1,1
535,-122.27,292700,535,13,2020,3,486,959,52.601,37.78,1,1,1
536,-122.28,275000,869,30,4145,3,855,3668,25.444,37.79,0,2,1
537,-122.3,2e+05,368,42,2038,3,355,2037,26.447,37.77,1,1,1
538,-122.28,173400,538,29,5154,3,1273,3741,25.762,37.78,0,2,2
539,-122.29,102200,309,42,1241,3,300,821,19.427,37.78,1,1,1
540,-122.28,220800,363,52,1468,3,347,870,29.688,37.77,1,1,1
541,-122.28,242800,1073,27,3997,3,966,1901,3.75,37.77,0,1,1
542,-122.29,265400,763,18,2873,3,663,1243,51.702,37.76,1,1,1
543,-122.28,219000,306,50,1487,3,327,730,25.139,37.78,1,1,1
544,-122.26,282100,350,52,1670,3,299,793,29.732,37.77,1,1,1
545,-122.27,372000,388,52,2252,3,434,1033,55.337,37.77,1,3,1
546,-122.27,225800,377,52,1731,3,363,872,41.667,37.77,1,1,1
547,-122.27,220800,481,52,1710,3,457,849,27.115,37.77,1,1,1
548,-122.27,234500,559,52,2388,3,518,1121,33.269,37.77,1,1,1
549,-122.25,254200,458,52,2156,3,445,872,32.685,37.77,1,1,1
550,-122.26,351800,315,52,1565,3,297,637,47.778,37.77,1,1,1
551,-122.26,275000,371,52,1704,3,340,663,4.226,37.77,1,1,1
552,-122.26,405400,168,52,1210,3,172,411,33.571,37.77,1,1,1
553,-122.26,228100,444,52,2097,3,413,915,29.899,37.77,1,1,1
554,-122.26,234000,479,52,1848,3,477,921,2.875,37.77,1,1,1
555,-122.24,162500,284,43,955,3,266,585,23.882,37.77,1,1,1
556,-122.25,243400,1110,43,4329,3,1053,2086,2.975,37.77,0,1,1
557,-122.23,273800,542,52,3011,3,535,1303,51.039,37.76,1,1,1
558,-122.23,248500,185,52,1049,3,176,374,41.458,37.76,1,1,1
559,-122.24,244000,516,52,2504,3,472,979,34.762,37.76,1,1,1
560,-122.24,240900,471,52,1846,3,446,827,26.833,37.76,1,1,1
561,-122.23,306300,246,52,1705,3,253,658,5.75,37.76,1,1,1
562,-122.23,240000,289,50,1542,3,268,654,39.632,37.75,1,1,1
563,-122.24,247100,538,45,891,3,146,384,49.489,37.75,1,1,1
564,-122.24,286600,753,27,4051,3,797,1499,48.711,37.75,1,1,1
565,-122.24,266700,581,52,2646,3,522,1128,30.718,37.76,1,1,1
566,-122.24,229800,525,49,2428,3,492,1110,36.719,37.76,1,1,1
567,-122.24,229300,436,52,2567,3,415,1119,46.094,37.76,1,1,1
568,-122.24,228400,1249,21,7031,3,1235,2930,45.213,37.73,2,2,2
569,-122.25,206200,365,25,1914,3,390,897,44.562,37.74,1,1,1
570,-122.24,350700,2885,5,18634,3,2718,7427,7.611,37.72,0,4,3
571,-122.27,231000,1379,31,5785,3,1312,2973,32.689,37.73,0,2,2
572,-122.25,252900,648,52,2876,3,632,1340,3.567,37.76,1,1,1
573,-122.27,353900,1554,28,6909,3,1484,2974,36.875,37.74,0,2,2
574,-122.27,291700,1270,23,5679,3,1151,2690,47.695,37.77,1,2,2
575,-122.28,1e+05,365,20,1156,3,326,583,31.972,37.75,1,1,1
576,-122.06,341600,2045,12,14316,3,2007,5781,72.634,37.77,0,4,3
577,-122.06,412500,467,5,3596,3,512,1738,70.568,37.73,0,3,1
578,-122.06,248600,570,36,3541,3,529,1478,4.635,37.71,1,1,1
579,-122.07,254900,302,40,1808,3,270,746,53.015,37.71,1,1,1
580,-122.07,241500,480,36,2879,3,455,1235,49.801,37.71,1,1,1
581,-122.07,295200,477,26,3204,3,484,1411,54.834,37.72,1,1,1
582,-122.08,340400,531,31,3866,3,521,1368,6.187,37.72,1,1,1
583,-122.08,274700,368,32,2476,3,367,1048,56.194,37.72,1,1,1
584,-122.08,238600,350,35,2211,3,365,1004,54.639,37.71,1,1,1
585,-122.09,266400,387,35,2663,3,367,1086,51.498,37.71,1,1,1
586,-122.1,330200,366,30,2599,3,350,922,58.382,37.72,1,1,1
587,-122.11,206800,824,36,4569,3,819,1950,4.65,37.71,1,1,1
588,-122.1,209200,622,25,2973,3,595,1413,43.819,37.7,1,1,1
589,-122.1,195800,625,30,3115,3,568,1444,37.222,37.69,1,1,1
590,-122.09,253500,282,31,1843,3,269,749,52.855,37.71,1,1,1
591,-122.09,241800,336,31,2053,3,329,867,43.375,37.7,1,1,1
592,-122.1,252500,1073,27,6740,3,1035,2723,52.131,37.71,1,2,2
593,-122.09,263900,269,30,1751,3,263,731,6.005,37.7,1,1,1
594,-122.08,227000,295,38,1663,3,301,781,50.519,37.71,1,1,1
595,-122.08,220900,657,38,3716,3,652,1784,48.237,37.71,1,1,1
596,-122.08,259300,447,32,2718,3,410,1156,52.497,37.7,1,1,1
597,-122.07,232500,272,39,1420,3,277,645,4.125,37.7,1,1,1
598,-122.06,231600,310,37,1893,3,315,821,46.005,37.7,1,1,1
599,-122.06,209400,790,33,3906,3,770,1912,35.187,37.7,1,1,1
600,-122.07,223200,736,32,3400,3,694,1487,3,37.7,1,1,1
601,-122.08,209900,758,25,3402,3,710,1645,34.934,37.7,1,1,1
602,-122.09,208200,1107,33,4413,3,1051,2239,29.861,37.7,1,2,1
603,-122.07,203800,618,29,2304,3,552,1021,25.362,37.69,1,1,1
604,-122.08,195700,499,36,2350,3,467,1105,33.021,37.69,1,1,1
605,-122.07,190500,1309,31,5914,3,1295,2999,30.964,37.69,0,2,2
606,-122.08,181000,324,43,1575,3,284,740,28.512,37.69,1,1,1
607,-122.08,184900,274,42,1414,3,244,629,33.478,37.69,1,1,1
608,-122.08,190800,202,37,848,3,205,314,23.958,37.68,1,1,1
609,-122.08,242200,685,15,3051,3,668,1479,35.295,37.68,1,1,1
610,-122.09,188300,817,20,4296,3,800,1732,48.036,37.69,1,1,1
611,-122.15,183500,557,52,2898,3,550,1338,3.851,37.74,1,1,1
612,-122.14,204200,201,52,1071,3,192,440,40.662,37.74,1,1,1
613,-122.14,251900,403,51,2619,3,393,922,46.042,37.73,1,1,1
614,-122.15,187500,316,49,1494,3,288,611,2.2,37.74,1,1,1
615,-122.16,198200,416,52,2260,3,412,994,41.164,37.73,1,1,1
616,-122.15,219000,223,52,1394,3,230,545,3.95,37.74,1,1,1
617,-122.15,275000,129,52,1028,3,143,317,49.135,37.73,1,1,1
618,-122.15,245400,819,45,3758,3,736,1573,28.355,37.73,1,1,1
619,-122.17,177500,470,46,2163,3,435,925,3.25,37.73,1,1,1
620,-122.16,171600,408,49,1699,3,385,768,28.301,37.73,1,1,1
621,-122.17,183300,289,52,1555,3,292,620,37.159,37.73,1,1,1
622,-122.16,175000,206,52,1114,3,207,425,25.625,37.73,1,1,1
623,-122.18,156700,313,45,1498,3,305,1003,38.047,37.72,1,1,1
624,-122.18,157500,147,45,726,3,135,519,3.375,37.71,1,1,1
625,-122.17,179800,200,38,890,3,198,481,3.244,37.71,1,1,1
626,-122.18,205500,533,36,2639,3,519,1209,40.268,37.7,1,1,1
627,-122.18,178900,554,35,2562,3,525,1398,33.906,37.7,1,1,1
628,-122.19,262500,69,36,361,3,58,158,55.461,37.71,1,1,1
629,-122.17,165000,659,42,3008,3,664,1817,3.371,37.72,1,1,1
630,-122.17,159700,284,46,1369,3,289,766,35.313,37.72,1,1,1
631,-122.17,158300,398,5,1692,3,328,814,3.663,37.72,1,1,1
632,-122.16,144800,245,38,1007,3,239,618,2.875,37.72,1,1,1
633,-122.17,166300,814,43,3783,3,789,2139,40.202,37.72,1,1,1
634,-122.16,191000,242,37,1507,3,253,632,45.553,37.71,1,1,1
635,-122.16,175000,132,36,666,3,134,366,34.643,37.71,1,1,1
636,-122.16,137500,601,10,2229,3,485,877,33.431,37.72,1,1,1
637,-122.15,141700,587,28,2215,3,573,830,21.898,37.73,1,1,1
638,-122.15,210900,372,31,1616,3,379,739,29.097,37.72,1,1,1
639,-122.15,198300,251,47,1190,3,266,540,3.375,37.72,1,1,1
640,-122.15,157400,1047,29,4169,3,962,2024,28.125,37.72,1,1,1
641,-122.14,264700,320,52,2024,3,334,823,5,37.73,1,1,1
642,-122.14,218400,394,38,1723,3,353,711,30.673,37.73,1,1,1
643,-122.14,235100,390,43,2264,3,368,931,38.125,37.73,1,1,1
644,-122.13,341800,268,33,1996,3,270,686,69.096,37.73,1,3,1
645,-122.13,367300,394,26,2862,3,397,1030,7.912,37.72,1,1,1
646,-122.13,243500,383,35,2183,3,392,976,38.393,37.72,1,1,1
647,-122.12,167900,207,35,1037,3,210,552,4,37.71,1,1,1
648,-122.13,371200,153,25,1134,3,171,340,65.095,37.72,1,3,1
649,-122.14,218900,132,39,786,3,132,288,35.156,37.72,1,1,1
650,-122.14,202700,253,45,1397,3,248,555,2.983,37.72,1,1,1
651,-122.13,186200,451,45,2315,3,444,1006,3.524,37.72,1,1,1
652,-122.13,188900,339,44,1613,3,346,776,31.103,37.71,1,1,1
653,-122.13,180000,298,44,1421,3,270,609,35.781,37.71,1,1,1
654,-122.15,202700,1526,18,5778,3,1352,2441,31.682,37.71,0,2,2
655,-122.14,181700,866,27,3094,3,789,1364,26.101,37.71,1,1,1
656,-122.14,166800,1007,18,3905,3,1044,2197,36.932,37.71,1,2,1
657,-122.13,183700,557,43,3046,3,544,1333,34.583,37.7,1,1,1
658,-122.13,218000,710,19,3516,3,703,1810,39.032,37.7,1,1,1
659,-122.15,191500,178,36,998,3,183,531,40.208,37.71,1,1,1
660,-122.15,194700,244,36,1464,3,261,672,35.547,37.7,1,1,1
661,-122.14,187200,292,17,1463,3,330,695,45.859,37.7,1,1,1
662,-122.13,223100,1054,21,4124,3,998,2162,26.321,37.7,1,2,1
663,-122.13,271300,769,17,2380,3,643,1216,3.395,37.69,1,1,1
664,-122.14,194100,228,36,1266,3,239,606,39.702,37.7,1,1,1
665,-122.16,190400,391,36,2239,3,379,1203,50.043,37.7,1,1,1
666,-122.14,189100,317,38,1571,3,301,874,44.659,37.69,1,1,1
667,-122.15,184600,221,38,1246,3,222,637,36.625,37.69,1,1,1
668,-122.15,197300,287,36,1501,3,276,703,38.864,37.69,1,1,1
669,-122.15,192600,252,36,1468,3,229,733,34.583,37.7,1,1,1
670,-122.16,192200,219,36,1118,3,228,625,37.813,37.69,1,1,1
671,-122.16,194600,208,36,1097,3,225,568,29.917,37.7,1,1,1
672,-122.16,193500,303,36,1719,3,311,836,44.375,37.7,1,1,1
673,-122.17,202600,365,24,1755,3,362,952,4,37.7,1,1,1
674,-122.16,83300,348,16,1687,3,352,568,23.869,37.68,1,1,1
675,-122.17,212600,391,24,2262,3,366,1125,47.609,37.69,1,1,1
676,-122.18,187800,407,5,2087,3,401,840,54.858,37.68,1,1,1
677,-122.16,205700,278,36,1480,3,283,796,43.971,37.69,1,1,1
678,-122.15,192900,273,36,1545,3,267,863,40.109,37.69,1,1,1
679,-122.15,205200,447,35,2632,3,486,1349,43.864,37.68,1,1,1
680,-122.15,213400,443,30,2261,3,383,929,42.841,37.68,1,1,1
681,-122.15,183600,308,39,1670,3,335,957,51.312,37.69,1,1,1
682,-122.14,178400,535,37,2141,3,555,1093,29.958,37.69,1,1,1
683,-122.14,219200,613,27,3337,3,607,1489,36.364,37.68,1,1,1
684,-122.14,183100,716,31,3184,3,628,1561,27.955,37.68,1,1,1
685,-122.1,157100,500,44,2341,3,485,1256,29.507,37.69,1,1,1
686,-122.12,157800,269,30,1197,3,279,695,34.375,37.69,1,1,1
687,-122.13,161700,278,34,1131,3,237,560,2.875,37.69,1,1,1
688,-122.12,152100,284,38,1164,3,289,632,30.345,37.71,1,1,1
689,-122.12,144900,787,41,3495,3,750,1849,2.679,37.7,1,1,1
690,-122.12,179900,617,17,2488,3,538,1287,29.922,37.7,1,1,1
691,-122.12,179100,508,35,2681,3,536,1580,41.042,37.69,1,1,1
692,-122.12,159900,635,19,2495,3,579,1571,25.833,37.7,1,1,1
693,-122.11,161400,461,23,1689,3,443,828,21.552,37.7,1,1,1
694,-122.11,170400,306,29,1298,3,338,835,23.274,37.7,1,1,1
695,-122.11,137500,789,19,2693,3,724,1765,24.206,37.7,1,1,1
696,-122.1,178400,538,41,746,3,161,387,39.063,37.69,1,1,1
697,-122.11,155200,651,37,2444,3,618,1562,26.464,37.69,1,1,1
698,-122.11,160900,310,42,1472,3,309,768,34.643,37.69,1,1,1
699,-122.12,167300,560,10,2227,3,472,1140,23.973,37.69,1,1,1
700,-122.03,340000,25,20,200,3,31,83,6.5,37.69,0,1,1
701,-121.97,431000,194,32,1283,0,171,485,60.574,37.64,3,3,1
702,-122.02,301100,590,6,2445,3,573,1189,38.958,37.63,1,1,1
703,-122.04,241900,236,21,1307,3,249,586,47.813,37.63,1,1,1
704,-122.05,162500,936,5,3785,3,792,2240,32.829,37.63,1,2,1
705,-122.04,299200,357,10,2031,3,352,867,53.169,37.66,1,1,1
706,-122.04,315500,1326,10,8299,3,1288,3827,62.579,37.65,0,2,2
707,-122.05,216800,1279,23,7518,3,1294,3827,51.701,37.68,2,2,2
708,-122.07,218100,426,36,1815,3,431,1280,3.25,37.68,1,1,1
709,-122.06,170300,1207,30,5367,3,1047,2667,31.796,37.68,1,2,2
710,-122.08,275000,370,26,1167,3,137,253,24.196,37.68,1,1,1
711,-122.08,184100,682,26,2607,3,607,1401,26.563,37.68,1,1,1
712,-122.08,160000,168,29,493,3,152,233,0.9637,37.67,1,1,1
713,-122.09,175000,305,48,1252,3,308,673,23.357,37.67,1,1,1
714,-122.09,197500,353,41,1382,3,314,704,35.114,37.68,1,1,1
715,-122.09,150000,110,43,500,3,120,273,33.125,37.69,1,1,1
716,-122.09,205600,538,29,2333,3,540,1120,24.042,37.68,1,1,1
717,-122.09,170300,463,41,1834,3,467,1105,28.322,37.68,1,1,1
718,-122.09,190900,348,43,1415,3,293,569,25.156,37.68,1,1,1
719,-122.1,196900,342,37,1352,3,324,691,34.032,37.68,1,1,1
720,-122.1,174000,503,37,2116,3,448,1109,2.535,37.68,1,1,1
721,-122.11,170200,481,37,1976,3,465,1197,25.772,37.68,1,1,1
722,-122.1,180900,413,38,1779,3,400,1061,30.962,37.68,1,1,1
723,-122.1,150500,897,34,3659,3,903,2479,29.564,37.67,1,1,1
724,-122.1,167100,428,31,1892,3,389,1162,3.125,37.68,1,1,1
725,-122.12,148900,484,35,1958,3,448,1146,2.95,37.68,1,1,1
726,-122.12,196400,253,40,1553,3,267,724,4.38,37.68,1,1,1
727,-122.12,191100,394,37,2412,3,375,975,40.417,37.68,1,1,1
728,-122.11,187500,389,36,2110,3,370,952,3.8,37.67,1,1,1
729,-122.12,180600,401,45,2179,3,399,1159,34.839,37.68,1,1,1
730,-122.13,182800,445,45,2457,3,422,1129,40.588,37.68,1,1,1
731,-122.13,179300,399,44,2147,3,401,1175,41.974,37.68,1,1,1
732,-122.13,179400,340,43,1676,3,328,924,3.6,37.68,1,1,1
733,-122.14,210300,518,35,2976,3,538,1424,4.267,37.68,1,1,1
734,-122.14,192300,533,34,3036,3,500,1366,42.386,37.67,1,1,1
735,-122.15,198100,398,35,2472,3,390,1171,55.797,37.67,1,1,1
736,-122.14,196200,249,36,1487,3,243,641,40.682,37.67,1,1,1
737,-122.13,181600,347,38,2012,3,332,880,31.734,37.67,1,1,1
738,-122.14,186900,538,37,3342,3,557,1635,47.933,37.67,1,1,1
739,-122.14,188300,534,37,3156,3,543,1495,48.125,37.67,1,1,1
740,-122.13,184000,318,40,1748,3,317,914,38.676,37.67,1,1,1
741,-122.12,184700,681,33,3429,3,694,1798,39.395,37.67,1,1,1
742,-122.13,179900,703,42,3592,3,665,1625,32.434,37.67,1,1,1
743,-122.11,167200,247,38,1035,3,224,599,30.917,37.67,1,1,1
744,-122.11,165400,811,32,3028,3,703,2037,30.645,37.67,1,1,1
